time	V(output)	V(n001)	V(n002)	V(n003)
9.000013188532486e-03	4.763393e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000014420914729e-03	4.763546e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000016885679217e-03	4.763401e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000020384362843e-03	4.763519e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000027381730094e-03	4.763397e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000038981307829e-03	4.763515e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000062180463297e-03	4.763397e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000108578774231e-03	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000201375396101e-03	4.763396e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000386968639839e-03	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000758155127317e-03	4.763396e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.001500528102273e-03	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.002985274052185e-03	4.763396e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.005954765952010e-03	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.011893749751660e-03	4.763396e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.023771717350960e-03	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.043302967350959e-03	4.763403e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.062834217350959e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.082365467350959e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.101896717350958e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.121427967350958e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.140959217350957e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.160490467350957e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.180021717350956e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.199552967350956e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.219084217350956e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.238615467350955e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.258146717350955e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.277677967350954e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.297209217350954e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.316740467350954e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.336271717350953e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.355802967350953e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.375334217350952e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.394865467350952e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.414396717350951e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.433927967350951e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.453459217350951e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.472990467350950e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.492521717350950e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.512052967350949e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.531584217350949e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.551115467350949e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.570646717350948e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.590177967350948e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.609709217350947e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.629240467350947e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.648771717350946e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.668302967350946e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.687834217350946e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.707365467350945e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.726896717350945e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.746427967350944e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.765959217350944e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.785490467350944e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.805021717350943e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.824552967350943e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.844084217350942e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.863615467350942e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.883146717350941e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.902677967350941e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.922209217350941e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.941740467350940e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.961271717350940e-03	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.980802967350939e-03	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.000000000000000e-02	4.763526e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.000001000000000e-02	5.962031e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000001010312574e-02	5.954847e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000001030937721e-02	5.940125e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000001072188015e-02	5.910805e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000001136762662e-02	5.865471e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000001265911956e-02	5.776567e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000001524210545e-02	5.605896e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000002040807723e-02	5.291194e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000002715767381e-02	4.932592e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000003032804353e-02	4.815810e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000003289173055e-02	4.786736e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000003568648035e-02	4.789051e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000003807592221e-02	4.788408e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000004055273343e-02	4.788523e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000004550635588e-02	4.788496e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000005305628397e-02	4.788508e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000006704289588e-02	4.788510e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000009501611971e-02	4.788501e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000015096256737e-02	4.788511e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000026285546268e-02	4.788501e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000048664125331e-02	4.788511e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000093421283457e-02	4.788501e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000182935599709e-02	4.788512e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000361964232213e-02	4.788501e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.000720021497221e-02	4.788512e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.001436136027237e-02	4.788501e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.002868365087268e-02	4.788512e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.004821490087268e-02	4.788505e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.006774615087268e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.008727740087268e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.010680865087268e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.012633990087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.014587115087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.016540240087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.018493365087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.020446490087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.022399615087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.024352740087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.026305865087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.028258990087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.030212115087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.032165240087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.034118365087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.036071490087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.038024615087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.039977740087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.041930865087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.043883990087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.045837115087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.047790240087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.049743365087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.051696490087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.053649615087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.055602740087267e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.057555865087267e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.059508990087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.061462115087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.063415240087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.065368365087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.067321490087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.069274615087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.071227740087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.073180865087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.075133990087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.077087115087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.079040240087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.080993365087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.082946490087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.084899615087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.086852740087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.088805865087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.090758990087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.092712115087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.094665240087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.096618365087266e-02	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.098571490087266e-02	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.100000000000000e-02	4.788520e+00	5.000000e+00	0.000000e+00	5.000000e+00
1.100001000000000e-02	5.823784e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100001010239400e-02	5.817508e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100001030718199e-02	5.804989e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100001071675797e-02	5.780109e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100001127095871e-02	5.746783e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100001237936018e-02	5.681262e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100001459616312e-02	5.554636e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100001902976901e-02	5.318182e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100002789698078e-02	4.914504e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100003116963500e-02	4.821754e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100003428383207e-02	4.800472e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100003684861535e-02	4.803416e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100003974466621e-02	4.802809e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100004251023402e-02	4.803049e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100004804136963e-02	4.802984e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100005591776713e-02	4.803026e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100006933143612e-02	4.802989e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100009615877411e-02	4.803015e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100014981345009e-02	4.802989e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100025712280205e-02	4.803014e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100047174150596e-02	4.802990e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100090097891378e-02	4.803013e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100175945372943e-02	4.802990e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100347640336073e-02	4.803013e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.100691030262333e-02	4.802990e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.101377810114853e-02	4.803013e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.102751369819892e-02	4.802990e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.104704494819892e-02	4.803018e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.106657619819892e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.108610744819892e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.110563869819892e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.112516994819892e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.114470119819892e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.116423244819892e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.118376369819892e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.120329494819892e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.122282619819892e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.124235744819892e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.126188869819892e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.128141994819892e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.130095119819892e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.132048244819892e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.134001369819891e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.135954494819891e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.137907619819891e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.139860744819891e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.141813869819891e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.143766994819891e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.145720119819891e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.147673244819891e-02	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.149626369819891e-02	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.150001000000000e-02	4.803023e+00	5.000000e+00	5.000000e+00	5.000000e+00
1.150001125000000e-02	4.740583e+00	5.000000e+00	5.000000e+00	4.375000e+00
1.150001375000000e-02	4.731833e+00	5.000000e+00	5.000000e+00	3.125000e+00
1.150001474499634e-02	4.741731e+00	5.000000e+00	5.000000e+00	2.627502e+00
1.150001621386122e-02	4.739407e+00	5.000000e+00	5.000000e+00	1.893069e+00
1.150001773798758e-02	4.743199e+00	5.000000e+00	5.000000e+00	1.131006e+00
1.150001932274638e-02	4.743124e+00	5.000000e+00	5.000000e+00	3.386268e-01
1.150002000000000e-02	4.744133e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150002083856217e-02	4.790099e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150002130318767e-02	4.788760e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150002184173298e-02	4.789154e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150002255232257e-02	4.788176e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150002368860629e-02	4.788735e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150002507287177e-02	4.788050e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150002726134606e-02	4.788715e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150003013737206e-02	4.788061e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150003496163466e-02	4.788712e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150004364846824e-02	4.788019e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150006102213540e-02	4.788680e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150009576946971e-02	4.787999e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150016526413834e-02	4.788679e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150030425347560e-02	4.788005e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150058223215011e-02	4.788677e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150113818949914e-02	4.788003e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150225010419719e-02	4.788677e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150447393359330e-02	4.788004e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.150892159238552e-02	4.788677e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.151781690996996e-02	4.788004e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.153560754513882e-02	4.788677e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.155513879513882e-02	4.788098e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.157467004513882e-02	4.788764e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.159420129513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.161373254513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.163326379513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.165279504513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.167232629513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.169185754513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.171138879513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.173092004513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.175045129513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.176998254513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.178951379513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.180904504513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.182857629513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.184810754513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.186763879513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.188717004513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.190670129513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.192623254513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.194576379513882e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.196529504513882e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.198482629513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.200435754513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.202388879513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.204342004513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.206295129513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.208248254513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.210201379513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.212154504513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.214107629513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.216060754513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.218013879513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.219967004513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.221920129513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.223873254513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.225826379513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.227779504513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.229732629513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.231685754513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.233638879513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.235592004513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.237545129513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.239498254513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.241451379513881e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.243404504513881e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.245357629513880e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.247310754513880e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.249263879513880e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.250001000000000e-02	4.788811e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.250001125000000e-02	4.713748e+00	4.375000e+00	5.000000e+00	0.000000e+00
1.250001375000000e-02	4.704278e+00	3.125000e+00	5.000000e+00	0.000000e+00
1.250001470697646e-02	4.715425e+00	2.646512e+00	5.000000e+00	0.000000e+00
1.250001616122235e-02	4.712174e+00	1.919389e+00	5.000000e+00	0.000000e+00
1.250001765839049e-02	4.716830e+00	1.170805e+00	5.000000e+00	0.000000e+00
1.250001918010708e-02	4.716266e+00	4.099465e-01	5.000000e+00	0.000000e+00
1.250002000000000e-02	4.717829e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250002097542992e-02	4.775153e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250002148412463e-02	4.768646e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250002206396317e-02	4.765941e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250002275429867e-02	4.763925e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250002387188446e-02	4.763785e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250002500882994e-02	4.763267e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250002712187567e-02	4.763715e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250002931319716e-02	4.763162e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250003289767160e-02	4.763636e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250003881073985e-02	4.763094e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250004895956341e-02	4.763602e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250006925721051e-02	4.763050e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250010985250473e-02	4.763590e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250019104309316e-02	4.763064e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250035342427002e-02	4.763271e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250067818662375e-02	4.763391e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250132771133120e-02	4.763590e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250262676074610e-02	4.763391e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.250522485957591e-02	4.763592e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.251042105723551e-02	4.763390e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.252081345255473e-02	4.763592e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.254034470255472e-02	4.763391e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.255987595255472e-02	4.763389e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.257940720255472e-02	4.763158e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.259893845255472e-02	4.763417e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.261846970255472e-02	4.763188e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.263800095255472e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.265753220255472e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.267706345255472e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.269659470255472e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.271612595255472e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.273565720255472e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.275518845255472e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.277471970255472e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.279425095255472e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.281378220255472e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.283331345255472e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.285284470255472e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.287237595255472e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.289190720255472e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.291143845255472e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.293096970255472e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.295050095255472e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.297003220255472e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.298956345255472e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
